ENSG00000061987	12	,0.0008,0.0008,0.0053,0.3661,0.0015,0.0008,0.0008,0.0015,0.0015,0.0386,0.0008,0.0061,	9	,0.1172,0.0008,0.3828,0.1846,0.0015,0.003,0.0015,0.034,0.0129,	3	2
ENSG00000062038	17	,0.0015,0.0008,0.0015,0.0083,0.0053,0.0008,0.0023,0.0242,0.0015,0.0204,0.8737,0.0121,0.0015,0.0008,0.003,0.0008,0.1278,	17	,0.0008,0.003,0.0008,0.32,0.0038,0.6679,0.6679,0.0015,0.1104,0.0015,0.0008,0.3343,0.6452,0.0129,0.2867,0.0008,0.2746,	2	3
ENSG00000062194	3	,0.0212,0.0038,0.0008,	4	,0.0008,0.0287,0.0008,0.0113,	0	1
ENSG00000062282	7	,0.0015,0.0008,0.0008,0.0008,0.0015,0.0015,0.0991,	3	,0.0469,0.0015,0.0015,	0	1
ENSG00000062370	20	,0.0068,0.0008,0.4781,0.0023,0.0008,0.0015,0.5446,0.0045,0.5446,0.0045,0.0083,0.0401,0.0764,0.0144,0.0083,0.0764,0.1657,0.0083,0.0008,0.0038,	9	,0.0076,0.0008,0.0401,0.0068,0.5446,0.1467,0.2428,0.0764,0.5446,	8	4
ENSG00000062485	0	,	3	,0.0008,0.9985,0.0008,	1	0
ENSG00000062524	8	,0.0008,0.9992,0.0008,0.0015,0.0083,0.0008,0.0893,0.0023,	7	,0.0015,0.0015,0.0204,0.0008,0.1067,0.0015,0.0045,	1	3
ENSG00000062582	2	,0.0008,0.1445,	2	,0.1831,0.112,	1	0
ENSG00000062598	1	,0.0129,	5	,0.0008,0.0545,0.0008,0.0015,0.0008,	0	3
ENSG00000062650	4	,0.0015,0.0053,0.0015,0.0643,	11	,0.8147,0.0068,0.0008,0.0008,0.0635,0.0008,0.0008,0.053,0.0023,0.0136,0.0008,	2	6
ENSG00000062716	1	,0.0045,	0	,	0	1
ENSG00000062725	2	,0.5136,0.0008,	3	,0.003,0.2322,0.0008,	0	0
ENSG00000062822	18	,0.3215,0.0008,0.1112,0.0008,0.0008,0.0106,0.0091,0.0348,0.003,0.0023,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,	25	,0.1241,0.0008,0.3215,0.0439,0.0008,0.0015,0.0121,0.5582,0.0008,0.0938,0.0008,0.0113,0.0008,0.0318,0.0008,0.1679,0.1679,0.9357,0.0401,0.0008,0.1241,0.6278,0.0008,0.0295,0.0023,	3	11
ENSG00000063015	17	,0.0008,0.0008,0.0008,0.0015,0.9138,0.7776,0.0015,0.0113,0.0008,0.0008,0.5023,0.0015,0.0008,0.0053,0.0272,0.0008,0.0129,	5	,0.0809,0.261,0.0023,0.0008,0.0015,	1	3
ENSG00000063127	7	,0.0008,0.0008,0.0159,0.0008,0.0008,0.0673,0.0008,	6	,0.0325,0.9289,0.0212,0.1634,0.0023,0.0144,	6	3
ENSG00000063244	0	,	12	,0.0023,0.0189,0.087,0.087,0.0023,0.0318,0.0015,0.0008,0.0008,0.6309,0.1679,0.0053,	0	2
ENSG00000063245	9	,0.0023,0.0008,0.0023,0.0008,0.0008,0.0008,0.0023,0.003,0.0023,	10	,0.0008,0.0582,0.0023,0.0938,0.0008,0.0061,0.0008,0.0023,0.0015,0.0008,	2	2
ENSG00000063322	5	,0.0008,0.0008,0.0038,0.0008,0.0877,	1	,0.0008,	1	3
ENSG00000063438	19	,0.0038,0.0015,0.0038,0.0008,0.4448,0.0008,0.1301,0.0008,0.003,0.0023,0.053,0.0015,0.0008,0.0008,0.0015,0.9887,0.0008,0.9917,0.0151,	11	,0.0015,0.0008,0.0106,0.0038,0.0537,0.0038,0.0008,0.0151,0.0038,0.0008,0.0008,	8	6
ENSG00000063660	9	,0.0008,0.0023,0.0068,0.0015,0.0015,0.0106,0.0008,0.034,0.0756,	13	,0.0023,0.0363,0.2088,0.0023,0.0212,0.6233,0.3139,0.0416,0.1278,0.003,0.1384,0.1755,0.8638,	2	4
ENSG00000063761	5	,0.0015,0.0008,0.0136,0.0038,0.0008,	7	,0.0008,0.7761,0.1014,0.0008,0.1626,0.0008,0.0015,	3	2
ENSG00000063854	4	,0.0008,0.0023,0.0091,0.0008,	1	,0.2405,	0	4
ENSG00000064012	6	,0.0023,0.5862,0.0015,0.0008,0.0061,0.0499,	4	,0.0129,0.0068,0.2602,0.0008,	0	2
ENSG00000064042	21	,0.0129,0.0008,0.0038,0.0008,0.0234,0.0015,0.034,0.0098,0.0008,0.0076,0.0121,0.0008,0.0401,0.0439,0.3116,0.0015,0.0008,0.0166,0.0015,0.0015,0.0008,	13	,0.0053,0.0015,0.0817,0.0008,0.997,0.1823,0.0008,0.0038,0.0015,0.0008,0.003,0.9932,0.0219,	2	5
ENSG00000064102	4	,0.0166,0.0015,0.0008,0.0008,	5	,0.5514,0.0008,0.0038,0.0015,0.0015,	0	1
ENSG00000064115	8	,0.0023,0.0015,0.0015,0.0144,0.0008,0.0061,0.003,0.0779,	0	,	3	4
ENSG00000064195	3	,0.003,0.0008,0.0008,	6	,0.0015,0.0008,0.0008,0.1483,0.1861,0.0015,	0	0
ENSG00000064199	2	,0.0015,0.0091,	0	,	0	0
ENSG00000064201	8	,0.0416,0.0318,0.0015,0.0008,0.0008,0.0008,0.0008,0.0008,	6	,0.0038,0.0015,0.0015,0.6006,0.0008,0.0023,	6	4
ENSG00000064205	7	,0.0189,0.0083,0.0908,0.0008,0.0023,0.0008,0.0008,	5	,0.0023,0.0015,0.4766,0.0507,0.0098,	0	2
ENSG00000064218	12	,0.0045,0.0015,0.0008,0.0008,0.0015,0.0061,0.9818,0.0023,0.003,0.0015,0.0008,0.0144,	4	,0.0008,0.003,0.003,0.0113,	11	4
ENSG00000064225	7	,0.0015,0.2519,0.0068,0.0008,0.0008,0.0015,0.0726,	3	,0.0008,0.9977,0.003,	1	0
ENSG00000064270	32	,0.0023,0.0144,0.0008,0.025,0.0015,0.0121,0.0015,0.0008,0.0023,0.0023,0.0061,0.003,0.0015,0.4713,0.003,0.0045,0.0023,0.0068,0.0008,0.0061,0.0068,0.0023,0.0008,0.0106,0.0053,0.0053,0.0537,0.0023,0.0522,0.0023,0.053,0.0242,	22	,0.5507,0.0575,0.0008,0.0008,0.0159,0.0015,0.0008,0.0023,0.0008,0.0061,0.0008,0.9962,0.0008,0.9962,0.0234,0.0038,0.053,0.0514,0.4077,0.003,0.0318,0.003,	5	9
ENSG00000064300	2	,0.0015,0.0045,	5	,0.003,0.0008,0.0477,0.0023,0.0008,	0	1
ENSG00000064309	24	,0.1346,0.025,0.0008,0.0008,0.0015,0.0023,0.0015,0.0129,0.028,0.0038,0.0008,0.0189,0.0053,0.0628,0.0008,0.0893,0.0053,0.0008,0.0008,0.0507,0.0015,0.8858,0.1437,0.0893,	19	,0.034,0.1006,0.0015,0.382,0.5045,0.5045,0.0015,0.0053,0.5983,0.0076,0.0008,0.0083,0.0575,0.0008,0.0008,0.0023,0.0144,0.0008,0.0408,	13	11
ENSG00000064313	6	,0.4766,0.23,0.0015,0.2337,0.0008,0.0696,	13	,0.0363,0.0363,0.0129,0.0023,0.3207,0.5106,0.0825,0.0408,0.3079,0.0015,0.0015,0.0015,0.0023,	2	1
ENSG00000064393	7	,0.0008,0.0008,0.0204,0.0008,0.0008,0.0008,0.0008,	15	,0.0008,0.0008,0.0113,0.0136,0.0015,0.0234,0.0144,0.0182,0.0015,0.0023,0.6641,0.2005,0.1051,0.0061,0.0008,	7	5
ENSG00000064419	4	,0.0008,0.0023,0.146,0.0008,	7	,0.5061,0.0061,0.0129,0.0023,0.0015,0.0514,0.1218,	0	7
ENSG00000064489	0	,	0	,	0	2
ENSG00000064490	4	,0.0061,0.0053,0.0015,0.0083,	2	,0.0008,0.0106,	2	1
ENSG00000064545	6	,0.0008,0.0008,0.0008,0.0045,0.0053,0.0008,	7	,0.0197,0.003,0.0386,0.1135,0.0363,0.0083,0.0015,	0	1
ENSG00000064547	2	,0.0008,0.0008,	4	,0.0008,0.0023,0.0272,0.0204,	0	3
ENSG00000064601	4	,0.0008,0.0008,0.0008,0.3396,	3	,0.0098,0.1021,0.0492,	3	4
ENSG00000064607	0	,	0	,	1	0
ENSG00000064651	0	,	0	,	1	5
ENSG00000064652	1	,0.003,	1	,0.0204,	0	0
ENSG00000064655	8	,0.0015,0.0197,0.9644,0.0053,0.0008,0.0227,0.0008,0.0038,	8	,0.0023,0.0008,0.0008,0.0008,0.0061,0.1445,0.0023,0.2776,	3	1
ENSG00000064666	4	,0.0008,0.0204,0.0855,0.0008,	2	,0.028,0.0061,	2	7
ENSG00000064692	18	,0.003,0.0023,0.0008,0.0083,0.0008,0.0061,0.0008,0.0023,0.0053,0.0015,0.0008,0.0189,0.0008,0.0008,0.0015,0.0068,0.0068,0.0008,	11	,0.0008,0.0023,0.0015,0.0083,0.0038,0.0015,0.0008,0.0083,0.9977,0.0015,0.0174,	3	3
ENSG00000064703	18	,0.0076,0.0023,0.0121,0.0061,0.0045,0.0113,0.0083,0.0015,0.0008,0.0015,0.003,0.053,0.2753,0.034,0.0023,0.4274,0.0098,0.5726,	3	,0.4334,0.0628,0.264,	1	3
ENSG00000064726	6	,0.0008,0.0008,0.0015,0.0008,0.0008,0.0386,	4	,0.0113,0.003,0.0144,0.0023,	0	3
ENSG00000064763	2	,0.0265,0.0015,	6	,0.6399,0.0038,0.003,0.0008,0.0008,0.0091,	2	2
ENSG00000064787	22	,0.1021,0.0015,0.0015,0.0265,0.003,0.0015,0.0008,0.0015,0.0015,0.084,0.3245,0.0023,0.3865,0.0136,0.0514,0.003,0.0008,0.9879,0.0386,0.0053,0.1906,0.0008,	9	,0.0749,0.003,0.0008,0.003,0.0008,0.0023,0.0091,0.0008,0.0008,	0	3
ENSG00000064835	1	,0.0144,	4	,0.0015,0.0008,0.0015,0.0008,	0	3
ENSG00000064886	8	,0.0008,0.0303,0.034,0.003,0.0098,0.0076,0.0008,0.9493,	6	,0.0015,0.2209,0.0015,0.0023,0.0015,0.0325,	1	1
ENSG00000064933	19	,0.0061,0.0015,0.0008,0.0023,0.0416,0.0008,0.0416,0.0068,0.0121,0.0015,0.0008,0.0083,0.003,0.0008,0.0015,0.0416,0.0204,0.0008,0.0023,	4	,0.0356,0.0015,0.053,0.0015,	4	1
ENSG00000064961	5	,0.0023,0.0008,0.1172,0.0023,0.0023,	4	,0.0015,0.0008,0.0023,0.0023,	1	0
ENSG00000064989	4	,0.0008,0.003,0.149,0.0023,	3	,0.0015,0.0197,0.0038,	0	0
ENSG00000064995	2	,0.0053,0.0061,	0	,	2	0
ENSG00000064999	20	,0.0008,0.0113,0.0424,0.0015,0.0189,0.0038,0.0008,0.0038,0.003,0.0023,0.4909,0.0363,0.0008,0.0045,0.0008,0.003,0.0008,0.0008,0.0038,0.0008,	18	,0.0008,0.0015,0.3275,0.0023,0.0045,0.0038,0.0023,0.0204,0.0015,0.0038,0.0227,0.9493,0.7572,0.0257,0.0023,0.0008,0.0008,0.0008,	5	9
ENSG00000065029	11	,0.0008,0.0023,0.295,0.0287,0.9992,0.0008,0.0514,0.0371,0.0371,0.003,0.0151,	8	,0.0061,0.0008,0.003,0.0091,0.0015,0.2655,0.2663,0.0008,	5	3
ENSG00000065057	0	,	0	,	0	1
ENSG00000065060	19	,0.0015,0.0008,0.0038,0.0333,0.2277,0.0015,0.0008,0.0507,0.0015,0.0015,0.0045,0.4569,0.0008,0.2126,0.003,0.0098,0.0371,0.0234,0.0008,	12	,0.003,0.0371,0.2277,0.0023,0.3071,0.0038,0.0015,0.0038,0.0083,0.003,0.2277,0.0008,	3	3
ENSG00000065135	2	,0.0008,0.0038,	3	,0.0015,0.0008,0.0008,	0	0
ENSG00000065150	3	,0.0008,0.0098,0.0008,	9	,0.0083,0.0023,0.0091,0.1142,0.0008,0.0008,0.0008,0.0991,0.0023,	1	3
ENSG00000065154	2	,0.0008,0.0008,	4	,0.0038,0.1445,0.0061,0.003,	0	2
ENSG00000065183	10	,0.0008,0.0008,0.025,0.0015,0.0038,0.0204,0.0061,0.0061,0.0008,0.0212,	8	,0.0234,0.0015,0.8147,0.8676,0.0038,0.0015,0.0061,0.0204,	4	3
ENSG00000065243	4	,0.0295,0.0008,0.0015,0.0008,	9	,0.0696,0.6407,0.0061,0.0008,0.3563,0.0015,0.0023,0.1974,0.0015,	3	1
ENSG00000065268	6	,0.0061,0.0023,0.0582,0.0514,0.0038,0.0015,	10	,0.5325,0.0061,0.6717,0.0023,0.003,0.0174,0.0023,0.003,0.003,0.0008,	1	9
ENSG00000065308	2	,0.0008,0.0008,	1	,0.0174,	0	0
ENSG00000065320	3	,0.0015,0.0008,0.0008,	8	,0.0121,0.0008,0.0023,0.0008,0.0166,0.0106,0.9735,0.0023,	1	2
ENSG00000065325	11	,0.0023,0.0129,0.0325,0.0008,0.0008,0.0015,0.9788,0.0378,0.0189,0.056,0.0015,	11	,0.0008,0.0015,0.0061,0.0726,0.0008,0.0015,0.0008,0.0408,0.0015,0.0015,0.9788,	2	1
ENSG00000065328	1	,0.003,	0	,	0	0
ENSG00000065357	2	,0.5371,0.0166,	9	,0.0091,0.0098,0.0522,0.9629,0.0401,0.0378,0.0015,0.6195,0.0015,	1	5
ENSG00000065361	14	,0.0008,0.0015,0.0008,0.0008,0.0053,0.003,0.0008,0.0061,0.0008,0.0008,0.0787,0.0091,0.0008,0.0008,	9	,0.0015,0.0015,0.0015,0.0749,0.0023,0.0008,0.0008,0.0734,0.0008,	1	2
ENSG00000065371	0	,	1	,0.1097,	2	1
ENSG00000065413	7	,0.0008,0.0061,0.0008,0.0015,0.0008,0.0008,0.0197,	8	,0.0008,0.0015,0.0076,0.0212,0.0197,0.0015,0.0008,0.0045,	2	3
ENSG00000065427	5	,0.357,0.0008,0.0008,0.0023,0.0008,	5	,0.0053,0.0015,0.0008,0.0015,0.0053,	0	4
ENSG00000065457	15	,0.0008,0.0023,0.0008,0.0015,0.0227,0.1339,0.0008,0.2186,0.0318,0.0144,0.0068,0.2806,0.0008,0.0008,0.0008,	5	,0.0068,0.0008,0.8411,0.9992,0.0098,	2	5
ENSG00000065485	5	,0.9054,0.0023,0.0008,0.0023,0.0098,	9	,0.0008,0.0008,0.0008,0.0008,0.7398,0.0363,0.0378,0.1195,0.0008,	1	2
ENSG00000065491	2	,0.0008,0.0008,	4	,0.1271,0.0083,0.5734,0.0008,	0	0
ENSG00000065518	1	,0.0008,	0	,	1	0
ENSG00000065526	35	,0.0008,0.0008,0.0023,0.0091,0.0015,0.0182,0.0008,0.0212,0.0068,0.0008,0.084,0.0083,0.0053,0.0257,0.0424,0.0008,0.0008,0.0008,0.0015,0.0023,0.003,0.0015,0.0242,0.0008,0.0023,0.0295,0.1392,0.0136,0.0008,0.0015,0.0038,0.0008,0.0015,0.0038,0.3321,	30	,0.0008,0.0166,0.0008,0.0015,0.0008,0.0015,0.1392,0.0008,0.0015,0.0008,0.8222,0.0015,0.0008,0.0038,0.0015,0.0045,0.003,0.0166,0.0212,0.0053,0.0015,0.0008,0.0015,0.0711,0.0212,0.0008,0.1392,0.0439,0.0008,0.0613,	7	16
ENSG00000065534	39	,0.0015,0.0061,0.0121,0.0098,0.0015,0.0038,0.0189,0.0189,0.0038,0.0008,0.003,0.0015,0.034,0.0015,0.0015,0.997,0.0477,0.2277,0.0106,0.0015,0.0008,0.1513,0.0023,0.0189,0.0015,0.0151,0.0038,0.0008,0.003,0.0008,0.0008,0.0015,0.0174,0.5998,0.0008,0.0008,0.0008,0.0015,0.4183,	21	,0.0174,0.0023,0.5257,0.0038,0.4599,0.0008,0.0023,0.0008,0.0643,0.0068,0.1823,0.9175,0.0008,0.3623,0.0091,0.0008,0.0015,0.0174,0.1263,0.0008,0.0068,	14	10
ENSG00000065548	3	,0.0008,0.0424,0.0023,	2	,0.0023,0.0182,	1	1
ENSG00000065559	0	,	2	,0.0008,0.0008,	0	0
ENSG00000065600	6	,0.0015,0.0015,0.0008,0.0015,0.0439,0.0015,	6	,0.3767,0.0008,0.0416,0.003,0.0023,0.0121,	3	3
ENSG00000065609	9	,0.0008,0.0159,0.0008,0.0015,0.0008,0.0008,0.0015,0.0182,0.0015,	13	,0.0053,0.0106,0.003,0.0318,0.0113,0.1263,0.0174,0.0159,0.0008,0.0068,0.0023,0.0053,0.1135,	4	3
ENSG00000065613	8	,0.6384,0.0008,0.0053,0.059,0.0008,0.0688,0.0008,0.0008,	6	,0.0802,0.0008,0.0008,0.0008,0.0015,0.0023,	2	4
ENSG00000065615	5	,0.0015,0.0008,0.0023,0.0681,0.1785,	2	,0.0008,0.003,	0	0
ENSG00000065618	29	,0.0015,0.6135,0.0242,0.0008,0.0015,0.0015,0.0015,0.003,0.0008,0.0053,0.472,0.0008,0.0068,0.003,0.0015,0.0045,0.0038,0.0015,0.0129,0.4902,0.003,0.003,0.0015,0.0008,0.2814,0.0045,0.0015,0.003,0.0015,	22	,0.0061,0.0106,0.0144,0.0522,0.0023,0.4402,0.4145,0.0393,0.4372,0.0068,0.0008,0.003,0.0008,0.0008,0.2519,0.0038,0.0023,0.0272,0.0545,0.0545,0.0492,0.0008,	12	11
ENSG00000065621	6	,0.0076,0.003,0.1952,0.003,0.0008,0.0008,	4	,0.0008,0.0008,0.1392,0.1823,	1	0
ENSG00000065665	0	,	7	,0.003,0.0008,0.003,0.41,0.0008,0.0045,0.0272,	2	3
ENSG00000065675	5	,0.025,0.3744,0.0008,0.0144,0.0008,	12	,0.0015,0.1271,0.0053,0.1551,0.0008,0.003,0.0008,0.0424,0.0023,0.0038,0.0023,0.003,	1	5
ENSG00000065717	6	,0.0008,0.0015,0.034,0.0008,0.0038,0.0008,	16	,0.0008,0.0008,0.121,0.0303,0.0113,0.0015,0.0023,0.0061,0.0045,0.0605,0.0008,0.0015,0.0015,0.0461,0.0008,0.003,	0	9
ENSG00000065802	3	,0.0015,0.0038,0.0015,	8	,0.0045,0.003,0.0061,0.0015,0.1505,0.0567,0.0015,0.0008,	0	3
ENSG00000065809	5	,0.0008,0.0552,0.0023,0.003,0.0008,	2	,0.0166,0.0015,	0	1
ENSG00000065833	4	,0.0023,0.0129,0.0008,0.0008,	7	,0.0182,0.2194,0.5991,0.0325,0.0015,0.0015,0.0015,	1	0
ENSG00000065882	22	,0.121,0.0053,0.0008,0.0008,0.0136,0.3578,0.0061,0.0015,0.0023,0.0008,0.0408,0.0681,0.0008,0.0053,0.0015,0.003,0.0038,0.0514,0.0015,0.0008,0.0038,0.0514,	16	,0.0083,0.0174,0.3623,0.0038,0.0575,0.0008,0.0061,0.0197,0.0015,0.0008,0.0008,0.0045,0.0008,0.1082,0.003,0.0015,	3	2
ENSG00000065883	6	,0.0023,0.0469,0.0008,0.0015,0.0008,0.0053,	14	,0.0008,0.0038,0.0734,0.0015,0.0008,0.003,0.0038,0.0045,0.0083,0.0469,0.0023,0.0008,0.1316,0.0015,	1	3
ENSG00000065911	1	,0.0008,	1	,0.0121,	1	4
ENSG00000065970	1	,0.0234,	9	,0.0091,0.0681,0.0008,0.0008,0.0121,0.0015,0.0234,0.0008,0.0015,	2	0
ENSG00000065978	2	,0.0008,0.0015,	1	,0.0008,	1	0
ENSG00000065989	3	,0.0015,0.0008,0.0068,	2	,0.0832,0.0008,	1	2
ENSG00000066027	1	,0.0008,	5	,0.0008,0.0129,0.0023,0.0484,0.1853,	0	1
ENSG00000066032	5	,0.0038,0.003,0.0008,0.0499,0.0076,	13	,0.0008,0.0832,0.0053,0.2799,0.0499,0.0008,0.0023,0.0076,0.0045,0.0204,0.0477,0.0023,0.0325,	1	7
ENSG00000066044	3	,0.0371,0.0242,0.0015,	6	,0.8366,0.0008,0.0023,0.0023,0.003,0.0023,	0	1
ENSG00000066056	12	,0.0295,0.0015,0.0008,0.0061,0.0008,0.0038,0.0219,0.0008,0.0008,0.0015,0.0008,0.0008,	13	,0.0098,0.0174,0.0008,0.0015,0.0219,0.0015,0.0045,0.0015,0.0045,0.1089,0.0008,0.8185,0.0008,	3	4
ENSG00000066084	8	,0.0008,0.0779,0.0023,0.0008,0.0008,0.003,0.0008,0.0008,	12	,0.0015,0.0038,0.0008,0.0219,0.3298,0.0802,0.0015,0.0015,0.0113,0.0401,0.0038,0.1415,	1	2
ENSG00000066117	1	,0.0635,	2	,0.0008,0.0015,	0	0
ENSG00000066135	8	,0.053,0.0008,0.0522,0.0038,0.0015,0.0008,0.0106,0.0015,	8	,0.0227,0.0091,0.0756,0.975,0.0038,0.9418,0.0008,0.0038,	0	2
ENSG00000066136	1	,0.0015,	3	,0.4244,0.025,0.0227,	3	1
ENSG00000066185	6	,0.0008,0.3979,0.0015,0.0023,0.0008,0.0098,	3	,0.0038,0.1778,0.1762,	2	2
ENSG00000066230	9	,0.0008,0.0023,0.1263,0.0068,0.0015,0.0227,0.0038,0.0015,0.0008,	17	,0.1377,0.0348,0.0008,0.0015,0.0038,0.003,0.9781,0.0015,0.0159,0.0068,0.0008,0.0038,0.0008,0.1301,0.0045,0.0023,0.0038,	1	10
ENSG00000066248	7	,0.0113,0.0008,0.0038,0.0008,0.0008,0.0015,0.0023,	10	,0.0008,0.1861,0.0008,0.0257,0.0068,0.2791,0.0015,0.0045,0.0008,0.8359,	3	3
ENSG00000066279	50	,0.0008,0.0008,0.0219,0.0023,0.0038,0.0008,0.0015,0.0008,0.0008,0.0015,0.0008,0.0008,0.0045,0.0015,0.0015,0.0431,0.0023,0.0015,0.9584,0.0431,0.0416,0.0008,0.0015,0.0151,0.0008,0.0008,0.9584,0.0174,0.0212,0.0416,0.003,0.0424,0.0015,0.1067,0.9584,0.0045,0.0015,0.0045,0.0008,0.0416,0.0212,0.003,0.0015,0.0416,0.0129,0.0416,0.0416,0.0008,0.0023,0.0371,	24	,0.0008,0.0098,0.0053,0.0023,0.0363,0.0431,0.0159,0.503,0.0106,0.0363,0.028,0.0106,0.0015,0.0386,0.0045,0.003,0.0431,0.0416,0.0416,0.0015,0.0008,0.0015,0.295,0.0015,	17	6
ENSG00000066294	1	,0.0045,	2	,0.0008,0.0008,	0	0
ENSG00000066322	2	,0.0008,0.0166,	2	,0.0008,0.0023,	1	0
ENSG00000066336	2	,0.0008,0.7632,	1	,0.003,	0	1
ENSG00000066379	1	,0.0461,	1	,0.0499,	0	0
ENSG00000066382	1	,0.0008,	2	,0.0008,0.0008,	0	0
ENSG00000066405	2	,0.0159,0.0741,	1	,0.8517,	1	0
ENSG00000066422	7	,0.0008,0.0008,0.0008,0.0008,0.0008,0.0023,0.0061,	12	,0.1891,0.0008,0.0348,0.0068,0.003,0.1891,0.003,0.0008,0.0038,0.003,0.0068,0.0008,	2	3
ENSG00000066427	4	,0.4274,0.0023,0.0008,0.3767,	2	,0.0015,0.264,	3	0
ENSG00000066455	11	,0.0363,0.0008,0.0015,0.0008,0.0091,0.0212,0.0303,0.0015,0.0166,0.0144,0.0015,	7	,0.0015,0.0015,0.0333,0.0076,0.0068,0.0008,0.0038,	4	4
ENSG00000066468	6	,0.0015,0.0023,0.0008,0.6362,0.0038,0.0045,	12	,0.0946,0.0008,0.0053,0.0923,0.0015,0.0113,0.0121,0.0023,0.2678,0.0015,0.0015,0.0008,	0	1
ENSG00000066557	12	,0.0015,0.0023,0.0008,0.0008,0.0038,0.0076,0.0015,0.0015,0.0061,0.0023,0.0023,0.0023,	5	,0.0008,0.0038,0.0008,0.0008,0.0008,	3	2
ENSG00000066583	2	,0.0008,0.0098,	4	,0.031,0.0015,0.1861,0.0008,	0	1
ENSG00000066629	8	,0.0174,0.0008,0.0008,0.1006,0.0741,0.0008,0.0008,0.0038,	12	,0.0008,0.143,0.0023,0.1415,0.0015,0.0008,0.0083,0.0106,0.0015,0.0098,0.0098,0.0008,	0	4
ENSG00000066651	5	,0.0008,0.0008,0.0053,0.0106,0.0008,	4	,0.0008,0.0023,0.0061,0.0015,	1	2
ENSG00000066654	6	,0.0023,0.0961,0.0091,0.0008,0.0015,0.0061,	2	,0.0008,0.0265,	1	1
ENSG00000066697	0	,	2	,0.0015,0.0129,	0	0
ENSG00000066735	43	,0.0008,0.0015,0.0015,0.0015,0.0015,0.0113,0.0008,0.0068,0.0008,0.0068,0.0015,0.0008,0.0015,0.0045,0.0008,0.0787,0.0015,0.0461,0.0076,0.0008,0.0098,0.003,0.0015,0.0461,0.0008,0.0189,0.0106,0.0968,0.0182,0.028,0.0008,0.0008,0.0008,0.0068,0.0053,0.0068,0.0008,0.0159,0.0023,0.0023,0.0008,0.0008,0.0098,	53	,0.9175,0.0348,0.9977,0.0023,0.0015,0.0061,0.0015,0.2163,0.0038,0.0015,0.0008,0.0023,0.0008,0.0008,0.0454,0.0015,0.0015,0.8858,0.0015,0.6747,0.0015,0.1694,0.0008,0.8563,0.0053,0.0038,0.0038,0.0008,0.0008,0.9516,0.1051,0.0461,0.1732,0.593,0.0197,0.0197,0.0159,0.0008,0.1104,0.736,0.0083,0.7322,0.059,0.4259,0.0008,0.1089,0.0182,0.0008,0.0015,0.0053,0.0008,0.0015,0.0008,	15	6
ENSG00000066739	20	,0.028,0.0045,0.0008,0.0015,0.0492,0.0015,0.1142,0.0076,0.0015,0.0038,0.0015,0.003,0.0015,0.0234,0.1074,0.0817,0.0015,0.0076,0.0401,0.0045,	17	,0.0053,0.0182,0.0008,0.0008,0.0023,0.0484,0.0015,0.0015,0.0477,0.0015,0.0015,0.0174,0.0182,0.0015,0.0023,0.7405,0.0008,	6	2
ENSG00000066777	7	,0.0038,0.003,0.0023,0.0015,0.0008,0.0008,0.0053,	16	,0.0008,0.0008,0.093,0.0015,0.0121,0.093,0.0023,0.0015,0.0567,0.0038,0.0045,0.0008,0.0015,0.0061,0.0053,0.0023,	0	4
ENSG00000066813	0	,	0	,	8	4
ENSG00000066827	20	,0.0008,0.0129,0.0008,0.003,0.2436,0.0015,0.0015,0.0015,0.0855,0.0272,0.0015,0.003,0.0015,0.028,0.0008,0.0008,0.0015,0.0628,0.1543,0.0061,	26	,0.0552,0.056,0.0295,0.0008,0.388,0.0393,0.1861,0.0015,0.1921,0.0015,0.5832,0.0008,0.0318,0.0008,0.0053,0.0008,0.2186,0.0008,0.0015,0.2844,0.003,0.9992,0.0023,0.0008,0.0023,0.0008,	4	2
ENSG00000066855	2	,0.0008,0.0008,	0	,	4	1
ENSG00000066923	8	,0.0212,0.0295,0.0023,0.0023,0.0061,0.0008,0.0008,0.0015,	6	,0.0015,0.0053,0.6346,0.3359,0.0008,0.0083,	4	1
ENSG00000066926	7	,0.0023,0.0015,0.0492,0.0189,0.0113,0.0038,0.003,	9	,0.0008,0.0008,0.0265,0.0242,0.0008,0.0008,0.0015,0.0098,0.003,	1	4
ENSG00000066933	27	,0.0023,0.0008,0.0091,0.0023,0.0008,0.0303,0.059,0.0008,0.003,0.0008,0.0015,0.0008,0.0045,0.0015,0.0015,0.0242,0.2035,0.0053,0.0371,0.0008,0.0008,0.0015,0.0015,0.031,0.0008,0.0038,0.0008,	18	,0.0091,0.1104,0.1104,0.0008,0.0091,0.0008,0.0068,0.0068,0.0008,0.0023,0.5204,0.0068,0.0008,0.0015,0.0779,0.0098,0.0045,0.0061,	3	5
ENSG00000067057	12	,0.0015,0.003,0.0015,0.0008,0.0038,0.0015,0.0038,0.0008,0.0008,0.0023,0.0008,0.0023,	43	,0.0008,0.0008,0.9977,0.0136,0.0023,0.0038,0.025,0.0023,0.0038,0.0008,0.997,0.003,0.1543,0.0605,0.2791,0.0038,0.0598,0.0008,0.18,0.152,0.413,0.3207,0.0454,0.003,0.0015,0.0272,0.0106,0.0015,0.0182,0.0106,0.003,0.0008,0.0174,0.469,0.1967,0.0227,0.0098,0.0015,0.9871,0.0015,0.0356,0.0189,0.1369,	2	10
ENSG00000067064	4	,0.0008,0.0008,0.0038,0.0015,	0	,	6	1
