ENSG00000103257	5	,0.0008,0.0008,0.9486,0.0303,0.0008,	8	,0.0008,0.0008,0.0113,0.031,0.0008,0.0008,0.0023,0.0129,	0	0	1308.1	212.9
ENSG00000103264	3	,0.0008,0.0008,0.0076,	7	,0.0008,0.0015,0.0008,0.0378,0.0008,0.0023,0.0166,	0	2	1402.4	301.6
ENSG00000103274	5	,0.0076,0.0008,0.1407,0.0038,0.0015,	5	,0.0325,0.0015,0.0023,0.0008,0.0008,	3	2	705.3	254.7
ENSG00000103275	4	,0.0303,0.0303,0.0076,0.0083,	5	,0.0008,0.0008,0.1634,0.0008,0.0303,	2	1	385.7	166.3
ENSG00000103310	10	,0.0008,0.0023,0.0038,0.0008,0.0015,0.0068,0.0015,0.0053,0.0076,0.3283,	8	,0.0008,0.0008,0.0076,0.0023,0.0015,0.2352,0.3654,0.0499,	1	0	1657.6	577.4
ENSG00000103313	22	,0.0023,0.6694,0.0212,0.0219,0.0023,0.0008,0.0023,0.0015,0.003,0.0045,0.0257,0.0015,0.0023,0.003,0.0008,0.003,0.0008,0.0363,0.0197,0.0197,0.0076,0.0061,	16	,0.0015,0.3064,0.0015,0.0008,0.649,0.6407,0.0015,0.0008,0.2678,0.0045,0.0227,0.5265,0.475,0.0174,0.4735,0.0076,	8	6	1762.2	580.8
ENSG00000103316	2	,0.0113,0.0113,	2	,0.174,0.0461,	0	3	697.4	244.6
ENSG00000103319	12	,0.323,0.0098,0.0008,0.0008,0.0023,0.0015,0.0015,0.0008,0.0015,0.0008,0.0015,0.0008,	10	,0.003,0.441,0.0098,0.0008,0.0015,0.0015,0.0015,0.0023,0.0008,0.0008,	1	1	1671.8	503.2
ENSG00000103326	27	,0.0008,0.0008,0.0015,0.0015,0.0015,0.0015,0.0182,0.146,0.0015,0.0106,0.0008,0.0015,0.1036,0.0008,0.0008,0.0061,0.913,0.0356,0.0038,0.8964,0.0038,0.0023,0.0015,0.0008,0.0008,0.0008,0.0008,	41	,0.0015,0.0008,0.0106,0.0098,0.0008,0.0015,0.0038,0.0023,0.0015,0.0015,0.0008,0.0038,0.0008,0.0015,0.0015,0.0136,0.0008,0.0068,0.0038,0.0038,0.0129,0.0015,0.0015,0.0015,0.0166,0.0015,0.1732,0.0091,0.0023,0.0023,0.3737,0.0083,0.0023,0.1225,0.0015,0.9992,0.0008,0.0303,0.0008,0.0015,0.503,	2	10	2726.8	531.2
ENSG00000103335	31	,0.0265,0.0023,0.0159,0.0076,0.0076,0.0008,0.2201,0.0197,0.0008,0.003,0.0008,0.0008,0.0008,0.0038,0.0015,0.0008,0.0015,0.1036,0.0008,0.0431,0.0008,0.0008,0.0008,0.0015,0.0386,0.0325,0.0023,0.0015,0.0091,0.0098,0.0008,	33	,0.0265,0.0295,0.0008,0.1679,0.0015,0.0008,0.0136,0.0015,0.0068,0.0166,0.0008,0.0008,0.0083,0.0008,0.0008,0.0008,0.2284,0.1195,0.0552,0.0424,0.143,0.0015,0.0023,0.0265,0.0008,0.0008,0.0008,0.0038,0.0008,0.0083,0.0008,0.0015,0.0446,	2	11	853.3	265.7
ENSG00000103342	0	,	3	,0.2239,0.0113,0.0015,	2	3	1375.8	535.2
ENSG00000103343	6	,0.0008,0.0015,0.0015,0.0008,0.0023,0.0008,	5	,0.0166,0.0333,0.0008,0.003,0.0038,	2	2	911.7	309.3
ENSG00000103351	9	,0.0968,0.028,0.0295,0.056,0.0045,0.0008,0.0008,0.0008,0.0174,	6	,0.115,0.0008,0.0287,0.0045,0.003,0.0151,	1	1	910.8	385.2
ENSG00000103353	4	,0.0008,0.0015,0.0023,0.0008,	3	,0.0492,0.0023,0.0076,	0	2	666.5	260.5
ENSG00000103356	6	,0.003,0.0416,0.1891,0.0015,0.0008,0.0121,	8	,0.0106,0.0212,0.0045,0.0015,0.1891,0.0242,0.5136,0.003,	6	3	1184.9	417.1
ENSG00000103363	4	,0.534,0.2269,0.0008,0.0076,	1	,0.0008,	0	1	370.2	112.8
ENSG00000103375	6	,0.0098,0.0008,0.0008,0.0008,0.4107,0.0015,	5	,0.031,0.0756,0.0091,0.0015,0.093,	1	0	576.3	206.7
ENSG00000103381	9	,0.6876,0.0015,0.0272,0.0045,0.0015,0.0038,0.0098,0.2655,0.0015,	1	,0.0015,	2	7	775.9	166.1
ENSG00000103404	19	,0.003,0.0204,0.0401,0.0008,0.0023,0.0015,0.0008,0.0015,0.0008,0.0008,0.0015,0.1157,0.0008,0.9992,0.0008,0.0318,0.0015,0.0386,0.8472,	9	,0.0008,0.003,0.0038,0.0061,0.0045,0.0008,0.0159,0.0008,0.0008,	6	5	1360.9	574.1
ENSG00000103415	3	,0.0098,0.0008,0.0053,	4	,0.2103,0.0386,0.0053,0.0129,	0	2	816.8	293.2
ENSG00000103423	7	,0.0061,0.0015,0.4138,0.348,0.0038,0.0038,0.0045,	6	,0.0015,0.0008,0.0008,0.3502,0.0008,0.0038,	4	2	1111.0	329.0
ENSG00000103426	0	,	0	,	4	5	2352.8	791.2
ENSG00000103429	6	,0.8828,0.0038,0.0371,0.025,0.0023,0.0008,	2	,0.0008,0.0023,	1	0	1005.1	344.9
ENSG00000103449	12	,0.0008,0.0477,0.0008,0.0756,0.0008,0.0008,0.0045,0.0008,0.0008,0.0023,0.0008,0.0159,	16	,0.0008,0.1868,0.0008,0.0265,0.0068,0.0015,0.0008,0.0008,0.1006,0.0015,0.18,0.1392,0.0038,0.0113,0.0008,0.0053,	5	3	2860.8	1111.2
ENSG00000103460	8	,0.0008,0.0008,0.0015,0.0378,0.0189,0.1974,0.0008,0.0091,	8	,0.2352,0.0008,0.0008,0.0151,0.0522,0.0522,0.0061,0.0348,	1	0	1169.7	561.8
ENSG00000103479	4	,0.0189,0.0015,0.0008,0.0008,	12	,0.0023,0.0272,0.0076,0.0023,0.0015,0.0023,0.1483,0.3835,0.0023,0.1536,0.0023,0.0045,	0	1	2458.3	958.7
ENSG00000103489	17	,0.003,0.0015,0.3585,0.2322,0.0023,0.0136,0.0008,0.0008,0.0008,0.0023,0.0008,0.003,0.1914,0.0008,0.0008,0.0023,0.0076,	16	,0.0015,0.3283,0.0045,0.0159,0.0121,0.1936,0.0023,0.0045,0.0091,0.0159,0.0038,0.0008,0.2209,0.0008,0.0008,0.0303,	1	3	2253.4	623.6
ENSG00000103490	2	,0.0008,0.0015,	1	,0.0053,	1	1	485.4	99.6
ENSG00000103494	24	,0.0068,0.003,0.0008,0.829,0.0038,0.0015,0.0098,0.0008,0.003,0.0015,0.0008,0.0045,0.0144,0.0008,0.0008,0.0008,0.1203,0.0098,0.0038,0.0053,0.0015,0.0015,0.0113,0.0008,	6	,0.3389,0.0015,0.0083,0.0371,0.0015,0.0023,	4	5	2887.2	1057.8
ENSG00000103495	2	,0.0976,0.0552,	10	,0.0008,0.0015,0.0076,0.0015,0.0038,0.0983,0.0008,0.0015,0.0038,0.0008,	2	4	1164.5	368.3
ENSG00000103496	1	,0.0008,	3	,0.0008,0.0008,0.0008,	0	1	709.4	188.5
ENSG00000103502	5	,0.0008,0.0015,0.003,0.0045,0.1271,	3	,0.0008,0.0068,0.0015,	3	0	514.6	196.4
ENSG00000103507	4	,0.0113,0.0008,0.0008,0.0008,	3	,0.0015,0.0893,0.0015,	3	2	950.1	285.9
ENSG00000103510	2	,0.0212,0.0008,	2	,0.0507,0.1384,	2	2	1095.8	305.2
ENSG00000103512	0	,	0	,	0	2	310.7	118.3
ENSG00000103522	10	,0.0015,0.0008,0.0008,0.003,0.003,0.0008,0.0008,0.0204,0.0008,0.1324,	7	,0.0008,0.0038,0.0469,0.0008,0.0023,0.003,0.0098,	2	3	1235.6	378.4
ENSG00000103528	5	,0.0015,0.0008,0.0008,0.0174,0.0015,	11	,0.0015,0.003,0.0113,0.0008,0.0023,0.0008,0.0613,0.0234,0.0129,0.0008,0.0234,	3	5	1061.9	360.1
ENSG00000103534	21	,0.0008,0.0272,0.0045,0.0265,0.0015,0.0008,0.0015,0.0371,0.0023,0.0008,0.0166,0.0189,0.0159,0.0015,0.0015,0.0008,0.0008,0.0008,0.0008,0.0076,0.0008,	9	,0.0076,0.0015,0.0015,0.0136,0.0008,0.0008,0.0023,0.0015,0.0023,	11	4	2034.9	983.1
ENSG00000103540	8	,0.0045,0.3313,0.0363,0.0008,0.1725,0.0113,0.0008,0.0015,	12	,0.0144,0.2474,0.0015,0.1641,0.1702,0.0023,0.0023,0.0053,0.0015,0.0734,0.0008,0.0575,	7	1	2321.2	714.8
ENSG00000103544	12	,0.2057,0.0008,0.0613,0.0053,0.0038,0.0189,0.0015,0.0136,0.0015,0.0008,0.0008,0.0182,	15	,0.0038,0.0023,0.0749,0.9977,0.0545,0.0053,0.0008,0.0749,0.0794,0.0008,0.0008,0.0129,0.6271,0.0008,0.0008,	5	11	2237.9	918.7
ENSG00000103546	3	,0.0015,0.0008,0.0265,	8	,0.0083,0.0008,0.0151,0.0008,0.0008,0.0832,0.0008,0.0068,	2	1	1471.0	413.0
ENSG00000103549	4	,0.0015,0.0008,0.0023,0.0015,	9	,0.0008,0.0008,0.0129,0.0015,0.0008,0.0023,0.0008,0.0673,0.0083,	3	3	2263.9	739.1
ENSG00000103550	9	,0.0008,0.0015,0.0015,0.0008,0.0015,0.0749,0.0144,0.0015,0.0272,	8	,0.0015,0.0068,0.0567,0.0045,0.0008,0.1906,0.0076,0.0015,	2	4	999.8	374.2
ENSG00000103569	2	,0.0015,0.2897,	2	,0.0053,0.292,	2	1	607.5	277.5
ENSG00000103591	6	,0.0219,0.0045,0.0613,0.0008,0.0015,0.0008,	3	,0.0008,0.0219,0.0015,	1	3	667.0	278.0
ENSG00000103599	12	,0.0008,0.0045,0.0061,0.0023,0.0023,0.0008,0.0015,0.0303,0.0008,0.0008,0.0008,0.0083,	11	,0.0008,0.0076,0.0068,0.0015,0.0008,0.0023,0.0083,0.0098,0.0015,0.0008,0.0008,	5	3	2180.0	901.0
ENSG00000103642	4	,0.0008,0.0015,0.0008,0.4281,	5	,0.0008,0.0068,0.0076,0.1921,0.0144,	2	0	1157.8	483.2
ENSG00000103647	3	,0.0008,0.0015,0.0053,	2	,0.0023,0.1225,	0	0	1141.6	283.4
ENSG00000103653	2	,0.0151,0.0219,	6	,0.028,0.0257,0.0492,0.8079,0.0008,0.0008,	0	3	1091.5	258.5
ENSG00000103657	33	,0.0015,0.0023,0.0008,0.0371,0.0008,0.0008,0.1256,0.0197,0.0257,0.0008,0.003,0.0038,0.0008,0.003,0.0265,0.003,0.0008,0.0008,0.4599,0.1263,0.003,0.1256,0.0023,0.0008,0.0272,0.0038,0.0015,0.028,0.0008,0.0038,0.0008,0.0015,0.0023,	44	,0.0023,0.0348,0.0008,0.0015,0.0008,0.0015,0.0023,0.0893,0.0893,0.0189,0.0023,0.1256,0.0015,0.3056,0.0461,0.0008,0.0008,0.003,0.1248,0.0068,0.053,0.003,0.0068,0.0061,0.0061,0.003,0.0091,0.0371,0.0068,0.0015,0.0068,0.0008,0.028,0.0023,0.0068,0.0371,0.0015,0.0008,0.0159,0.003,0.0734,0.121,0.0363,0.0076,	5	18	10460.1	4122.9
ENSG00000103671	7	,0.0008,0.0129,0.0008,0.0076,0.0008,0.0008,0.3366,	8	,0.0416,0.0197,0.0446,0.003,0.0159,0.0121,0.0008,0.0061,	2	3	1299.5	443.5
ENSG00000103707	6	,0.0113,0.0272,0.0008,0.0015,0.0008,0.0008,	4	,0.0008,0.972,0.0015,0.0091,	0	2	812.5	354.5
ENSG00000103710	4	,0.0015,0.0008,0.0015,0.0023,	4	,0.0091,0.1868,0.1059,0.0227,	2	3	661.6	136.4
ENSG00000103723	10	,0.0038,0.003,0.0023,0.0015,0.0045,0.0098,0.0038,0.0015,0.0008,0.0023,	14	,0.0008,0.0008,0.0008,0.0008,0.0008,0.1301,0.1241,0.0113,0.0499,0.0008,0.0015,0.0023,0.6475,0.0386,	5	7	2572.9	865.0
ENSG00000103740	10	,0.0008,0.1354,0.0008,0.27,0.0227,0.0053,0.0008,0.0053,0.0015,0.0008,	11	,0.056,0.0257,0.0008,0.0968,0.0008,0.0832,0.0832,0.0825,0.0023,0.0015,0.0015,	3	2	1709.0	463.0
ENSG00000103742	19	,0.0053,0.0915,0.1475,0.0106,0.0008,0.0038,0.0159,0.0015,0.0015,0.0008,0.0749,0.0008,0.0053,0.0053,0.7337,0.0008,0.0008,0.0061,0.233,	14	,0.9947,0.4024,0.9523,0.0008,0.0008,0.0038,0.0008,0.152,0.0091,0.0182,0.0068,0.0008,0.0484,0.0023,	1	2	2779.4	970.6
ENSG00000103769	0	,	1	,0.0008,	0	2	474.1	173.9
ENSG00000103811	12	,0.0008,0.0008,0.0038,0.0227,0.202,0.6286,0.0023,0.5166,0.7897,0.0628,0.0129,0.0015,	6	,0.0015,0.0015,0.0015,0.003,0.0015,0.056,	5	5	976.0	362.0
ENSG00000103852	12	,0.348,0.0053,0.0008,0.0008,0.0113,0.997,0.1392,0.0045,0.0015,0.0076,0.0008,0.0121,	5	,0.0113,0.0015,0.0431,0.0552,0.9297,	4	8	944.7	396.3
ENSG00000103855	5	,0.0008,0.0015,0.0461,0.0008,0.0363,	3	,0.0318,0.4274,0.4289,	4	3	1259.2	345.8
ENSG00000103876	6	,0.031,0.0204,0.2859,0.0076,0.0023,0.0045,	8	,0.0378,0.0575,0.0318,0.0038,0.0015,0.003,0.0393,0.0091,	6	1	941.3	315.7
ENSG00000103888	16	,0.0008,0.0008,0.0008,0.0038,0.0023,0.0008,0.0061,0.0015,0.0008,0.003,0.0008,0.0015,0.0015,0.0098,0.0008,0.0015,	25	,0.7519,0.0015,0.0008,0.0129,0.0008,0.0008,0.0015,0.0008,0.1399,0.9607,0.0038,0.0386,0.0998,0.0015,0.0015,0.0166,0.0015,0.0008,0.0386,0.0106,0.0197,0.0008,0.0015,0.0363,0.0318,	5	6	3046.1	1036.9
ENSG00000103932	32	,0.0008,0.0008,0.0061,0.0106,0.0015,0.003,0.0008,0.0008,0.0023,0.0008,0.0053,0.0008,0.0008,0.1324,0.087,0.0023,0.0098,0.0008,0.6437,0.1233,0.0015,0.0008,0.0038,0.0008,0.4017,0.0045,0.0219,0.0008,0.0477,0.0023,0.003,0.0575,	11	,0.0038,0.0008,0.1256,0.0015,0.0008,0.0015,0.0015,0.6475,0.0068,0.1528,0.0628,	4	4	3078.9	1100.1
ENSG00000103942	3	,0.0076,0.1346,0.0008,	1	,0.0098,	0	2	424.5	130.5
ENSG00000103966	4	,0.0008,0.0008,0.9887,0.0106,	5	,0.0234,0.0023,0.3056,0.1029,0.0023,	0	1	1373.8	249.2
ENSG00000103978	3	,0.8162,0.0008,0.0068,	2	,0.0129,0.0091,	1	1	1166.0	502.6
ENSG00000103994	31	,0.0008,0.0008,0.0129,0.028,0.0008,0.0008,0.0008,0.0303,0.0772,0.003,0.0015,0.0008,0.0023,0.0242,0.0363,0.0038,0.0325,0.0015,0.0348,0.0008,0.0363,0.5159,0.0008,0.0045,0.0008,0.0008,0.0053,0.0023,0.0008,0.0015,0.0068,	19	,0.0008,0.0038,0.0915,0.0431,0.0015,0.0023,0.0023,0.1581,0.0023,0.0061,0.0772,0.0045,0.0008,0.0008,0.1785,0.0008,0.0023,0.0015,0.0023,	4	5	4076.4	1641.6
ENSG00000103995	30	,0.0015,0.0015,0.003,0.0083,0.0008,0.003,0.0098,0.0008,0.003,0.0008,0.0129,0.0038,0.1089,0.0303,0.0023,0.0015,0.0053,0.0008,0.0008,0.0015,0.0129,0.0045,0.0045,0.0015,0.0045,0.0015,0.0045,0.003,0.0068,0.997,	9	,0.0144,0.0008,0.0182,0.9667,0.056,0.0159,0.0008,0.0023,0.0015,	12	3	3503.0	1627.0
ENSG00000104043	21	,0.0303,0.0038,0.0991,0.0688,0.0038,0.0023,0.0023,0.0023,0.0023,0.0068,0.0008,0.0045,0.0015,0.1248,0.0144,0.0008,0.0038,0.4274,0.0386,0.0015,0.0166,	5	,0.0023,0.0008,0.0068,0.0204,0.0015,	2	6	2739.5	836.5
ENSG00000104044	27	,0.0129,0.0015,0.0015,0.0008,0.9448,0.0008,0.0106,0.0038,0.0015,0.003,0.0008,0.0076,0.0106,0.0015,0.031,0.0038,0.0008,0.1256,0.0431,0.0015,0.0061,0.0015,0.0045,0.0008,0.0098,0.0023,0.0008,	21	,0.0802,0.3714,0.0136,0.056,0.0008,0.236,0.034,0.0008,0.0242,0.0106,0.2383,0.003,0.0076,0.0008,0.1271,0.031,0.0045,0.0083,0.003,0.0008,0.0136,	6	3	1734.1	779.9
ENSG00000104047	2	,0.0363,0.0129,	0	,	0	1	702.6	209.4
ENSG00000104059	14	,0.0008,0.0061,0.0053,0.0008,0.1422,0.3442,0.5431,0.0023,0.0008,0.0008,0.8737,0.0008,0.0008,0.0023,	15	,0.2973,0.2027,0.0348,0.0023,0.3495,0.0023,0.1263,0.0015,0.0008,0.0008,0.593,0.0023,0.0008,0.0113,0.2231,	1	0	1176.3	440.7
ENSG00000104064	0	,	1	,0.0008,	0	2	875.1	309.9
ENSG00000104067	10	,0.0106,0.0008,0.0038,0.0015,0.0015,0.0582,0.003,0.0008,0.0023,0.003,	8	,0.0015,0.0023,0.0008,0.0038,0.0008,0.0023,0.0023,0.0008,	1	6	3975.5	1607.5
ENSG00000104081	3	,0.0061,0.0008,0.0015,	1	,0.0008,	1	1	381.5	170.5
ENSG00000104093	22	,0.0008,0.0234,0.003,0.0015,0.0008,0.0015,0.0008,0.0333,0.0129,0.0106,0.0106,0.6059,0.025,0.0234,0.0053,0.0008,0.0045,0.0015,0.0015,0.0008,0.0401,0.0144,	28	,0.0008,0.0015,0.0008,0.003,0.0083,0.0076,0.0008,0.0008,0.0015,0.0015,0.003,0.0023,0.0008,0.0076,0.0015,0.0015,0.0061,0.5741,0.0076,0.6989,0.0008,0.0008,0.0038,0.0287,0.0287,0.0885,0.3616,0.6377,	5	9	6727.2	2446.8
ENSG00000104112	4	,0.0008,0.003,0.2421,0.003,	6	,0.0363,0.9281,0.0008,0.0408,0.0416,0.0068,	0	1	1018.4	385.6
ENSG00000104131	1	,0.7579,	1	,0.9932,	1	0	536.1	237.9
ENSG00000104133	30	,0.0567,0.0008,0.0008,0.0045,0.028,0.0008,0.0008,0.0174,0.0424,0.0265,0.0008,0.0424,0.003,0.0015,0.0023,0.0144,0.0008,0.0008,0.0008,0.5234,0.0197,0.0038,0.0023,0.0076,0.0023,0.0008,0.0008,0.0023,0.0008,0.0151,	13	,0.0038,0.0008,0.0015,0.9992,0.0015,0.0197,0.0008,0.0083,0.0008,0.0008,0.0015,0.0197,0.003,	14	10	4758.9	2570.1
ENSG00000104140	1	,0.0008,	1	,0.0023,	0	0	554.2	153.8
ENSG00000104142	8	,0.0008,0.0008,0.0015,0.0008,0.0015,0.0023,0.0008,0.0008,	15	,0.0514,0.0038,0.0076,0.118,0.003,0.003,0.0015,0.0008,0.7867,0.0008,0.0008,0.0008,0.0008,0.0008,0.0015,	1	3	2211.2	707.8
ENSG00000104147	5	,0.0015,0.0189,0.0008,0.0688,0.0121,	2	,0.0015,0.053,	0	0	476.7	210.3
ENSG00000104154	1	,0.0008,	5	,0.0908,0.003,0.3427,0.0053,0.0008,	1	0	907.1	379.9
ENSG00000104164	1	,0.0121,	1	,0.003,	0	1	366.3	165.5
ENSG00000104177	4	,0.848,0.0008,0.0257,0.0015,	1	,0.0023,	2	2	1383.1	431.6
ENSG00000104205	0	,	2	,0.0008,0.6089,	0	0	1112.5	375.5
ENSG00000104213	10	,0.9955,0.0431,0.003,0.0401,0.0015,0.0008,0.0038,0.0106,0.0015,0.0061,	6	,0.0098,0.0401,0.9962,0.0439,0.0023,0.2012,	1	1	808.3	316.7
ENSG00000104218	13	,0.0053,0.0023,0.0015,0.0045,0.0023,0.0015,0.0008,0.0151,0.0083,0.3638,0.0023,0.0401,0.0008,	6	,0.0008,0.0045,0.0008,0.0356,0.0522,0.0045,	12	1	2919.6	917.8
ENSG00000104219	1	,0.0008,	6	,0.0008,0.0023,0.0015,0.0008,0.0015,0.0008,	0	0	785.8	315.2
ENSG00000104221	7	,0.0008,0.0008,0.0008,0.0265,0.0015,0.0098,0.0008,	3	,0.0008,0.0023,0.003,	0	4	872.1	384.9
ENSG00000104228	7	,0.0015,0.0023,0.0015,0.0008,0.0045,0.0045,0.0045,	6	,0.0015,0.0098,0.0015,0.0272,0.0545,0.1876,	0	5	1221.4	257.6
ENSG00000104231	1	,0.0038,	3	,0.0008,0.0008,0.0008,	1	0	594.6	209.4
ENSG00000104237	56	,0.0008,0.0008,0.0061,0.0008,0.0068,0.0023,0.0008,0.0015,0.0076,0.0038,0.0023,0.0091,0.028,0.0023,0.0015,0.1407,0.0219,0.0015,0.1952,0.0068,0.0045,0.0008,0.003,0.0008,0.0045,0.0257,0.0673,0.003,0.0772,0.8313,0.0144,0.0023,0.0696,0.0076,0.0015,0.0008,0.0008,0.0219,0.003,0.0015,0.0008,0.0068,0.003,0.0008,0.2057,0.0023,0.0015,0.0045,0.0053,0.0091,0.0008,0.093,0.0045,0.0061,0.0008,0.0295,	23	,0.0008,0.0015,0.0068,0.0219,0.0023,0.028,0.0635,0.0008,0.003,0.0038,0.0038,0.9977,0.0015,0.056,0.0038,0.0008,0.0045,0.0008,0.0038,0.0008,0.0635,0.112,0.0008,	12	10	5245.8	1222.2
ENSG00000104267	2	,0.0008,0.112,	2	,0.0008,0.7375,	1	0	546.5	233.5
ENSG00000104290	1	,0.003,	3	,0.3949,0.09,0.0575,	0	3	1466.1	531.9
ENSG00000104299	3	,0.0008,0.0061,0.0023,	7	,0.0015,0.0204,0.0008,0.0348,0.0015,0.0008,0.0113,	2	2	1374.4	527.6
ENSG00000104312	4	,0.0008,0.0998,0.0212,0.025,	6	,0.1014,0.003,0.0008,0.0348,0.2262,0.0008,	0	1	1176.5	443.5
ENSG00000104313	4	,0.0015,0.0008,0.2186,0.0008,	5	,0.6377,0.0953,0.0212,0.0189,0.0038,	3	0	1330.1	532.9
ENSG00000104320	14	,0.0287,0.0008,0.0159,0.0045,0.031,0.0008,0.0015,0.0015,0.0098,0.0008,0.0008,0.0287,0.0045,0.7693,	6	,0.0008,0.0809,0.2156,0.1467,0.0015,0.6876,	3	3	1760.3	585.7
ENSG00000104321	4	,0.0295,0.295,0.0023,0.0847,	5	,0.0015,0.0008,0.295,0.1036,0.0023,	2	8	2683.1	739.0
ENSG00000104324	12	,0.0008,0.0023,0.0015,0.0083,0.0144,0.115,0.0083,0.0182,0.0045,0.0023,0.0015,0.0212,	9	,0.0136,0.0008,0.0015,0.3177,0.0008,0.0802,0.0227,0.0764,0.0091,	3	3	994.2	421.8
ENSG00000104325	3	,0.0968,0.0015,0.0121,	3	,0.0015,0.0151,0.0015,	0	0	751.9	253.1
ENSG00000104327	1	,0.0008,	2	,0.0038,0.0008,	0	0	542.2	240.8
ENSG00000104331	3	,0.0015,0.0008,0.0008,	2	,0.0068,0.0045,	0	3	755.2	321.8
ENSG00000104332	2	,0.0008,0.0015,	4	,0.0053,0.0023,0.0008,0.0015,	2	5	805.6	136.4
ENSG00000104341	3	,0.0008,0.0015,0.028,	1	,0.0598,	1	2	683.3	267.7
ENSG00000104343	0	,	2	,0.0083,0.1989,	0	1	351.6	110.4
ENSG00000104356	17	,0.0008,0.003,0.0129,0.0038,0.0008,0.0015,0.0008,0.0038,0.0015,0.0015,0.0008,0.1641,0.0015,0.0083,0.0015,0.0507,0.0015,	10	,0.0015,0.0454,0.0719,0.0015,0.025,0.0008,0.0008,0.8714,0.9228,0.9228,	3	2	2180.3	891.7
ENSG00000104361	6	,0.003,0.0008,0.0008,0.0008,0.0038,0.0008,	5	,0.0545,0.3033,0.0008,0.003,0.0658,	3	0	789.3	359.7
ENSG00000104365	8	,0.0008,0.0038,0.0106,0.0008,0.0174,0.0446,0.0008,0.0008,	6	,0.0061,0.0023,0.0008,0.0083,0.0023,0.0008,	3	6	1675.8	592.2
ENSG00000104368	4	,0.0038,0.0015,0.0015,0.0113,	3	,0.0023,0.348,0.0008,	0	0	417.1	116.9
ENSG00000104369	10	,0.0015,0.0008,0.0287,0.0008,0.1256,0.0045,0.0061,0.0023,0.0666,0.0015,	3	,0.0038,0.0015,0.0272,	0	1	1477.1	505.9
ENSG00000104371	2	,0.0015,0.0008,	3	,0.7224,0.0008,0.0121,	0	0	469.7	202.3
ENSG00000104375	2	,0.0023,0.0015,	5	,0.0008,0.0023,0.0045,0.0015,0.025,	2	2	1205.5	351.5
ENSG00000104381	6	,0.0015,0.003,0.0008,0.0008,0.0015,0.003,	3	,0.0015,0.093,0.0045,	2	0	802.2	349.8
ENSG00000104388	1	,0.0015,	0	,	1	0	473.3	162.7
ENSG00000104408	6	,0.3086,0.6914,0.0008,0.0023,0.0008,0.0008,	5	,0.0008,0.0008,0.0098,0.003,0.23,	3	2	1104.4	416.6
ENSG00000104412	1	,0.0008,	1	,0.0174,	0	1	659.2	231.8
ENSG00000104413	2	,0.0076,0.0008,	10	,0.0045,0.0053,0.0726,0.0514,0.0318,0.0008,0.0136,0.0008,0.8086,0.0008,	0	4	1432.4	610.6
ENSG00000104415	13	,0.003,0.0038,0.0015,0.0008,0.0068,0.0295,0.0008,0.0741,0.0008,0.0008,0.0182,0.0136,0.6498,	6	,0.0234,0.0613,0.0166,0.0008,0.0008,0.0015,	0	0	854.8	246.2
ENSG00000104419	5	,0.0212,0.0023,0.0477,0.0008,0.0083,	6	,0.0015,0.0015,0.053,0.0461,0.0008,0.2534,	8	7	884.3	297.7
ENSG00000104427	1	,0.0015,	3	,0.0242,0.4985,0.0015,	0	0	842.4	249.6
ENSG00000104435	0	,	1	,0.0401,	0	0	380.3	180.7
ENSG00000104442	1	,0.0015,	3	,0.0257,0.9123,0.0219,	0	0	612.1	233.9
ENSG00000104447	9	,0.0015,0.0008,0.0015,0.0008,0.0008,0.0038,0.0053,0.0045,0.0015,	10	,0.0015,0.003,0.0008,0.0567,0.0008,0.053,0.003,0.0061,0.0008,0.4266,	2	5	2697.2	1184.8
ENSG00000104450	17	,0.0015,0.0015,0.0015,0.0015,0.0015,0.0008,0.0348,0.0015,0.0129,0.0015,0.9463,0.034,0.0008,0.0318,0.2821,0.0083,0.0129,	8	,0.0008,0.0008,0.1225,0.0045,0.9463,0.0129,0.0015,0.028,	3	5	1977.8	800.2
ENSG00000104472	5	,0.0008,0.0166,0.0204,0.0008,0.0151,	0	,	0	1	275.9	117.1
ENSG00000104490	4	,0.0008,0.0015,0.0068,0.0008,	4	,0.0129,0.0015,0.0061,0.0045,	0	1	428.6	162.1
ENSG00000104497	3	,0.0401,0.0136,0.0008,	1	,0.0144,	1	1	794.4	237.6
ENSG00000104517	6	,0.0045,0.0023,0.0008,0.0008,0.0008,0.0015,	17	,0.0008,0.0605,0.0023,0.0015,0.0038,0.0045,0.0008,0.003,0.0416,0.003,0.003,0.0121,0.0514,0.0008,0.0015,0.003,0.0015,	0	11	6002.1	2394.9
ENSG00000104522	2	,0.0023,0.0008,	7	,0.0015,0.0008,0.0061,0.0061,0.0386,0.0461,0.91,	2	2	767.2	195.8
ENSG00000104524	5	,0.0809,0.003,0.1808,0.0862,0.0015,	4	,0.0136,0.0038,0.0008,0.0681,	1	3	655.0	203.0
ENSG00000104529	15	,0.0015,0.0008,0.0008,0.0023,0.2277,0.0015,0.0008,0.1172,0.1165,0.0454,0.0008,0.121,0.0008,0.0008,0.0015,	10	,0.0015,0.0015,0.0038,0.9516,0.0008,0.4803,0.0454,0.003,0.0477,0.0008,	4	2	1658.9	432.1
ENSG00000104537	12	,0.0023,0.062,0.0023,0.0008,0.0076,0.0068,0.0643,0.0008,0.2118,0.0023,0.0068,0.0182,	3	,0.0008,0.0008,0.0121,	3	1	765.1	305.9
