FBgn0001108	18.0	,0.00625,0.04375,0.00625,0.00625,0.1875,0.0875,0.00625,0.175,0.0125,0.0125,0.275,0.0125,0.00625,0.03125,0.0125,0.25,0.0125,0.00625,	52.0	,0.3,0.00625,0.00625,0.0375,0.3625,0.95625,0.0875,0.03125,0.5375,0.5125,0.0625,0.06875,0.1625,0.18125,0.00625,0.9375,0.05,0.04375,0.0125,0.6625,0.41875,0.00625,0.05625,0.05625,0.3,0.11875,0.525,0.55625,0.01875,0.6125,0.2,0.35,0.1625,0.31875,0.8625,0.8625,0.00625,0.09375,0.55,0.04375,0.31875,0.00625,0.16875,0.1,0.00625,0.29375,0.3,0.20625,0.1625,0.4875,0.00625,0.00625,	31.0	42.0	3L	3.2536151639999997
FBgn0001112	3.0	,0.00625,0.175,0.00625,	4.0	,0.125,0.00625,0.00625,0.0125,	5.0	13.0	3R	0.0
FBgn0001114	35.0	,0.00625,0.03125,0.0625,0.08125,0.0375,0.00625,0.05,0.03125,0.00625,0.84375,0.0375,0.06875,0.03125,0.00625,0.00625,0.00625,0.0125,0.05,0.86875,0.00625,0.00625,0.01875,0.0875,0.00625,0.0125,0.00625,0.0125,0.05625,0.0375,0.00625,0.00625,0.00625,0.06875,0.00625,0.0125,	48.0	,0.00625,0.0375,0.09375,0.125,0.86875,0.83125,0.18125,0.15625,0.90625,0.075,0.075,0.06875,0.85625,0.91875,0.075,0.125,0.8125,0.99375,0.0625,0.0375,0.99375,0.8625,0.18125,0.75,0.025,0.08125,0.09375,0.8125,0.81875,0.81875,0.0875,0.025,0.86875,0.05625,0.00625,0.00625,0.99375,0.08125,0.00625,0.16875,0.03125,0.00625,0.00625,0.00625,0.00625,0.03125,0.00625,0.00625,	57.0	27.0	2L	3.4009770089999996
FBgn0001120	7.0	,0.00625,0.00625,0.00625,0.0125,0.00625,0.00625,0.00625,	6.0	,0.8125,0.0375,0.0125,0.05625,0.00625,0.00625,	8.0	13.0	3L	0.48458098200000005
FBgn0001122	0.0	,	6.0	,0.03125,0.03125,0.1625,0.0125,0.00625,0.00625,	0.0	4.0	2R	1.952355307
FBgn0001123	0.0	,	4.0	,0.13125,0.03125,0.00625,0.025,	0.0	0.0	2R	2.169283674
FBgn0001124	7.0	,0.25625,0.7625,0.0125,0.86875,0.0125,0.41875,0.00625,	14.0	,0.16875,0.29375,0.09375,0.10625,0.90625,0.58125,0.24375,0.65,0.90625,0.0125,0.00625,0.59375,0.38125,0.00625,	14.0	14.0	2R	6.724779391
FBgn0001125	3.0	,0.00625,0.05,0.00625,	16.0	,0.0125,0.4375,0.00625,0.60625,0.04375,0.35,0.525,0.0375,0.6875,0.325,0.05,0.38125,0.04375,0.35625,0.0125,0.05625,	8.0	8.0	2L	5.394653187
FBgn0001128	0.0	,	17.0	,0.01875,0.75625,0.01875,0.0375,0.55625,0.05,0.31875,0.3125,0.2625,0.00625,0.03125,0.00625,0.4625,0.43125,0.0875,0.2,0.13125,	1.0	5.0	2L	2.2282263159999998
FBgn0001133	8.0	,0.01875,0.11875,0.98125,0.03125,0.65625,0.825,0.00625,0.0625,	21.0	,0.0375,0.475,0.44375,0.45,0.4125,0.2875,0.01875,0.0375,0.00625,0.00625,0.84375,0.00625,0.01875,0.01875,0.00625,0.85,0.00625,0.15,0.05625,0.11875,0.80625,	7.0	14.0	2R	7.158636125
FBgn0001134	13.0	,0.15625,0.18125,0.0125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0375,0.00625,0.7875,0.00625,0.00625,	10.0	,0.075,0.24375,0.0375,0.84375,0.01875,0.7125,0.0375,0.0625,0.05,0.54375,	3.0	20.0	3L	0.138451709
FBgn0001137	4.0	,0.00625,0.00625,0.3,0.01875,	8.0	,0.29375,0.575,0.0125,0.20625,0.28125,0.03125,0.01875,0.0125,	7.0	9.0	2L	2.345501386
FBgn0001139	1.0	,0.01875,	17.0	,0.78125,0.0125,0.78125,0.00625,0.01875,0.025,0.0125,0.08125,0.73125,0.675,0.375,0.325,0.0375,0.89375,0.075,0.03125,0.96875,	1.0	7.0	3R	2.720353485
FBgn0001147	3.0	,0.00625,0.13125,0.00625,	7.0	,0.0125,0.00625,0.00625,0.11875,0.00625,0.95,0.00625,	4.0	25.0	2R	0.108464184
FBgn0001148	2.0	,0.0125,0.0125,	8.0	,0.30625,0.00625,0.00625,0.025,0.0125,0.9125,0.24375,0.325,	9.0	25.0	2R	0.108464184
FBgn0001149	1.0	,0.00625,	2.0	,0.99375,0.03125,	6.0	4.0	3R	1.741026231
FBgn0001150	6.0	,0.03125,0.00625,0.0125,0.01875,0.075,0.00625,	6.0	,0.6,0.21875,0.30625,0.0375,0.05,0.0125,	11.0	9.0	X	2.622111458
FBgn0001168	2.0	,0.0375,0.00625,	11.0	,0.00625,0.0125,0.225,0.9375,0.00625,0.9625,0.00625,0.375,0.34375,0.0625,0.78125,	2.0	10.0	3L	3.6689702910000004
FBgn0001169	20.0	,0.0375,0.275,0.00625,0.025,0.00625,0.0125,0.3125,0.975,0.05,0.01875,0.975,0.575,0.025,0.0125,0.0125,0.0125,0.0125,0.55,0.0125,0.0125,	21.0	,0.00625,0.00625,0.00625,0.9375,0.01875,0.00625,0.49375,0.025,0.98125,0.98125,0.01875,0.975,0.01875,0.00625,0.6375,0.00625,0.01875,0.0125,0.00625,0.5375,0.0125,	18.0	31.0	3R	0.652884836
FBgn0001170	24.0	,0.13125,0.01875,0.01875,0.7875,0.00625,0.64375,0.00625,0.99375,0.00625,0.03125,0.00625,0.00625,0.0125,0.0125,0.05,0.025,0.00625,0.1,0.01875,0.0125,0.06875,0.175,0.35625,0.00625,	30.0	,0.03125,0.175,0.00625,0.00625,0.075,0.675,0.325,0.0375,0.00625,0.5,0.45,0.45,0.45625,0.00625,0.05625,0.2125,0.00625,0.0375,0.38125,0.0125,0.01875,0.09375,0.04375,0.4375,0.15625,0.08125,0.18125,0.00625,0.05625,0.00625,	7.0	14.0	2L	2.345501386
FBgn0001174	2.0	,0.00625,0.025,	3.0	,0.0375,0.0125,0.40625,	2.0	0.0	2L	2.462776455
FBgn0001179	11.0	,0.01875,0.15625,0.175,0.03125,0.025,0.00625,0.00625,0.01875,0.01875,0.18125,0.80625,	35.0	,0.69375,0.5125,0.6375,0.175,0.00625,0.00625,0.20625,0.0125,0.19375,0.2375,0.00625,0.0375,0.16875,0.5625,0.01875,0.59375,0.35,0.46875,0.00625,0.00625,0.00625,0.6875,0.1625,0.8125,0.76875,0.0125,0.6625,0.025,0.11875,0.575,0.15625,0.025,0.01875,0.00625,0.20625,	7.0	26.0	3L	3.461292728
FBgn0001180	12.0	,0.05,0.1375,0.00625,0.00625,0.00625,0.01875,0.15,0.04375,0.14375,0.00625,0.1375,0.14375,	4.0	,0.46875,0.00625,0.00625,0.05,	3.0	25.0	3R	0.0
FBgn0001185	8.0	,0.025,0.00625,0.05625,0.05625,0.05,0.025,0.475,0.00625,	11.0	,0.0125,0.025,0.03125,0.00625,0.55,0.40625,0.31875,0.3,0.00625,0.00625,0.0125,	32.0	18.0	2L	2.814601663
FBgn0001186	0.0	,	0.0	,	43.0	19.0	X	7.3238285560000005
FBgn0001187	5.0	,0.00625,0.00625,0.19375,0.025,0.04375,	6.0	,0.325,0.00625,0.2875,0.5875,0.4125,0.54375,	3.0	22.0	2R	1.301570205
FBgn0001197	0.0	,	0.0	,	0.0	5.0	3R	3.590866601
FBgn0001202	5.0	,0.00625,0.0125,0.0125,0.91875,0.0625,	8.0	,0.2625,0.00625,0.0125,0.29375,0.71875,0.30625,0.09375,0.075,	5.0	43.0	2L	0.11727506900000001
FBgn0001206	10.0	,0.01875,0.00625,0.29375,0.00625,0.2875,0.00625,0.175,0.9875,0.00625,0.125,	1.0	,0.01875,	62.0	9.0	X	2.260440912
FBgn0001208	4.0	,0.01875,0.88125,0.38125,0.075,	26.0	,0.00625,0.00625,0.5,0.01875,0.0125,0.89375,0.00625,0.0375,0.03125,0.1125,0.63125,0.51875,0.51875,0.89375,0.35625,0.0125,0.9,0.075,0.96875,0.1875,0.00625,0.10625,0.1125,0.0125,0.00625,0.08125,	0.0	12.0	3L	0.830710255
FBgn0001215	2.0	,0.00625,0.01875,	7.0	,0.025,0.00625,0.65625,0.15625,0.5125,0.01875,0.21875,	3.0	11.0	3R	0.870513115
FBgn0001216	16.0	,0.0125,0.00625,0.00625,0.00625,0.0125,0.36875,0.00625,0.0125,0.00625,0.0125,0.00625,0.00625,0.54375,0.01875,0.14375,0.0625,	30.0	,0.15625,0.95625,0.01875,0.4125,0.4375,0.9125,0.05,0.025,0.63125,0.7375,0.04375,0.01875,0.30625,0.36875,0.71875,0.55,0.16875,0.16875,0.45,0.66875,0.3125,0.00625,0.1375,0.1375,0.35,0.0125,0.00625,0.075,0.825,0.0125,	5.0	29.0	3L	3.2536151639999997
FBgn0001217	10.0	,0.38125,0.03125,0.00625,0.00625,0.0125,0.2125,0.00625,0.09375,0.0875,0.0625,	26.0	,0.0125,0.00625,0.1,0.0125,0.11875,0.11875,0.00625,0.375,0.1125,0.50625,0.50625,0.36875,0.00625,0.4625,0.5,0.0125,0.54375,0.51875,0.00625,0.33125,0.01875,0.16875,0.54375,0.0875,0.06875,0.0125,	15.0	28.0	3R	1.632212091
FBgn0001220	2.0	,0.00625,0.1875,	11.0	,0.13125,0.38125,0.4625,0.01875,0.13125,0.1125,0.8875,0.04375,0.20625,0.36875,0.075,	5.0	34.0	2R	4.230103165
FBgn0001222	4.0	,0.00625,0.00625,0.00625,0.00625,	15.0	,0.05625,0.90625,0.0125,0.00625,0.56875,0.00625,0.025,0.56875,0.03125,0.0375,0.00625,0.00625,0.0375,0.01875,0.8625,	9.0	14.0	2R	3.145461328
FBgn0001223	12.0	,0.00625,0.0125,0.00625,0.00625,0.18125,0.00625,0.01875,0.0125,0.01875,0.05625,0.94375,0.01875,	9.0	,0.16875,0.06875,0.2625,0.4625,0.04375,0.56875,0.59375,0.44375,0.23125,	0.0	5.0	3L	2.9074858910000003
FBgn0001224	1.0	,0.10625,	5.0	,0.00625,0.14375,0.15,0.1625,0.00625,	4.0	6.0	3L	2.9074858910000003
FBgn0001225	6.0	,0.1125,0.0375,0.04375,0.0125,0.01875,0.00625,	8.0	,0.03125,0.1875,0.01875,0.51875,0.2625,0.0125,0.25625,0.0875,	4.0	6.0	3L	2.9074858910000003
FBgn0001226	3.0	,0.14375,0.00625,0.15,	7.0	,0.1875,0.79375,0.04375,0.05,0.89375,0.01875,0.0125,	6.0	7.0	3L	2.9074858910000003
FBgn0001227	18.0	,0.00625,0.0875,0.00625,0.00625,0.8,0.025,0.0875,0.0125,0.0875,0.0375,0.0125,0.0125,0.03125,0.09375,0.4375,0.1125,0.35,0.025,	13.0	,0.0375,0.99375,0.9125,0.50625,0.15,0.05,0.04375,0.0875,0.98125,0.00625,0.0125,0.35625,0.43125,	9.0	7.0	3L	2.9074858910000003
FBgn0001228	5.0	,0.00625,0.0125,0.00625,0.00625,0.00625,	6.0	,0.2,0.0875,0.09375,0.0125,0.19375,0.45,	3.0	4.0	3L	2.9074858910000003
FBgn0001229	6.0	,0.0125,0.0125,0.00625,0.00625,0.65,0.08125,	10.0	,0.30625,0.0125,0.15,0.06875,0.65,0.3875,0.15,0.15,0.36875,0.0125,	3.0	6.0	3L	2.9074858910000003
FBgn0001230	3.0	,0.00625,0.05,0.00625,	20.0	,0.0125,0.90625,0.00625,0.08125,0.1,0.2125,0.10625,0.1375,0.14375,0.0125,0.13125,0.95,0.05,0.00625,0.00625,0.00625,0.00625,0.56875,0.00625,0.1125,	15.0	23.0	3R	1.4145838119999998
FBgn0001233	0.0	,	9.0	,0.15,0.03125,0.00625,0.175,0.0125,0.1625,0.00625,0.0375,0.15625,	2.0	14.0	3L	1.315291236
FBgn0001235	0.0	,	0.0	,	0.0	1.0	3R	0.544070697
FBgn0001248	1.0	,0.4625,	10.0	,0.0875,0.025,0.09375,0.375,0.99375,0.0125,0.19375,0.9875,0.01875,0.01875,	15.0	23.0	3L	2.215227346
FBgn0001250	9.0	,0.54375,0.05625,0.68125,0.5375,0.00625,0.65625,0.025,0.00625,0.70625,	45.0	,0.01875,0.08125,0.00625,0.00625,0.99375,0.0125,0.01875,0.28125,0.70625,0.0125,0.6875,0.025,0.05625,0.50625,0.0125,0.0375,0.0125,0.70625,0.61875,0.01875,0.325,0.28125,0.70625,0.25,0.01875,0.01875,0.3125,0.66875,0.63125,0.00625,0.61875,0.05625,0.95,0.0125,0.0125,0.00625,0.35,0.55625,0.05,0.05,0.05625,0.01875,0.29375,0.08125,0.00625,	14.0	44.0	X	5.063387644
FBgn0001253	68.0	,0.05,0.04375,0.03125,0.01875,0.08125,0.0625,0.0375,0.975,0.03125,0.0375,0.00625,0.00625,0.03125,0.01875,0.00625,0.11875,0.4875,0.0125,0.01875,0.01875,0.00625,0.08125,0.0125,0.04375,0.00625,0.275,0.08125,0.00625,0.20625,0.35,0.1,0.0125,0.01875,0.0375,0.025,0.0625,0.61875,0.66875,0.01875,0.00625,0.10625,0.00625,0.05,0.00625,0.95625,0.075,0.51875,0.95625,0.025,0.20625,0.35,0.81875,0.01875,0.00625,0.09375,0.00625,0.00625,0.29375,0.2,0.09375,0.86875,0.0375,0.0375,0.01875,0.0125,0.00625,0.0125,0.0125,	39.0	,0.025,0.73125,0.1875,0.00625,0.125,0.55625,0.00625,0.35,0.08125,0.00625,0.35,0.2375,0.01875,0.05,0.85625,0.8875,0.125,0.9375,0.35,0.00625,0.09375,0.95625,0.44375,0.0125,0.98125,0.55625,0.9375,0.76875,0.125,0.50625,0.0875,0.6625,0.175,0.15625,0.00625,0.05,0.35,0.29375,0.5125,	285.0	83.0	3L	2.215227346
FBgn0001254	25.0	,0.0125,0.025,0.00625,0.0125,0.00625,0.35,0.00625,0.9875,0.00625,0.975,0.00625,0.79375,0.0375,0.0375,0.00625,0.0125,0.14375,0.0375,0.0125,0.0125,0.025,0.00625,0.20625,0.00625,0.1125,	25.0	,0.7625,0.03125,0.1375,0.0875,0.6375,0.03125,0.34375,0.025,0.06875,0.275,0.00625,0.76875,0.0875,0.025,0.86875,0.86875,0.94375,0.25,0.80625,0.125,0.04375,0.01875,0.775,0.00625,0.01875,	18.0	19.0	3L	1.453742946
FBgn0001256	31.0	,0.0125,0.00625,0.1375,0.0125,0.00625,0.15625,0.00625,0.00625,0.44375,0.475,0.6125,0.025,0.13125,0.175,0.00625,0.00625,0.13125,0.14375,0.575,0.00625,0.00625,0.04375,0.00625,0.00625,0.00625,0.00625,0.00625,0.125,0.075,0.00625,0.2,	19.0	,0.6625,0.44375,0.0125,0.55,0.3375,0.53125,0.00625,0.00625,0.69375,0.00625,0.51875,0.0375,0.0375,0.625,0.13125,0.86875,0.025,0.18125,0.00625,	12.0	8.0	3L	1.5229688
FBgn0001257	6.0	,0.0125,0.025,0.0125,0.60625,0.99375,0.0125,	11.0	,0.00625,0.0125,0.58125,0.025,0.00625,0.01875,0.01875,0.00625,0.4,0.99375,0.025,	1.0	3.0	3L	2.2844532
FBgn0001258	2.0	,0.0125,0.00625,	17.0	,0.00625,0.55625,0.10625,0.20625,0.10625,0.5375,0.0875,0.00625,0.6625,0.00625,0.63125,0.05,0.28125,0.00625,0.31875,0.00625,0.0125,	2.0	5.0	3L	0.8999361090000001
FBgn0001263	19.0	,0.025,0.0375,0.00625,0.0375,0.0125,0.00625,0.00625,0.0125,0.0375,0.05,0.025,0.0625,0.0125,0.26875,0.66875,0.0125,0.00625,0.04375,0.15,	39.0	,0.0125,0.04375,0.21875,0.03125,0.9875,0.04375,0.03125,0.00625,0.39375,0.28125,0.28125,0.21875,0.75625,0.025,0.03125,0.3,0.03125,0.16875,0.275,0.04375,0.01875,0.00625,0.03125,0.025,0.05625,0.04375,0.03125,0.15625,0.15625,0.0375,0.025,0.0375,0.98125,0.16875,0.0625,0.09375,0.09375,0.01875,0.69375,	3.0	16.0	2R	3.145461328
FBgn0001269	12.0	,0.00625,0.7625,0.79375,0.7625,0.20625,0.01875,0.0125,0.0125,0.11875,0.125,0.05,0.00625,	22.0	,0.05,0.16875,0.075,0.00625,0.01875,0.0875,0.075,0.00625,0.30625,0.7,0.0875,0.0875,0.01875,0.38125,0.00625,0.2375,0.19375,0.03125,0.125,0.14375,0.0125,0.54375,	2.0	20.0	2R	2.4946762259999997
FBgn0001276	3.0	,0.01875,0.0125,0.1125,	6.0	,0.975,0.04375,0.0125,0.1,0.14375,0.0875,	1.0	8.0	2R	1.4100343880000001
FBgn0001280	5.0	,0.025,0.55,0.00625,0.00625,0.4,	2.0	,0.2,0.20625,	0.0	4.0	3R	2.0674686490000003
FBgn0001281	4.0	,0.01875,0.01875,0.2875,0.01875,	4.0	,0.9625,0.1125,0.9875,0.29375,	4.0	5.0	3R	2.0674686490000003
FBgn0001285	1.0	,0.025,	5.0	,0.075,0.05,0.0125,0.39375,0.00625,	9.0	9.0	2R	1.084641837
FBgn0001291	4.0	,0.9875,0.025,0.00625,0.10625,	4.0	,0.2375,0.15,0.0125,0.06875,	10.0	13.0	2R	1.73542694
FBgn0001296	10.0	,0.08125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.0125,0.0125,0.89375,	16.0	,0.075,0.575,0.0625,0.125,0.03125,0.01875,0.00625,0.06875,0.20625,0.0125,0.86875,0.86875,0.875,0.99375,0.00625,0.0375,	6.0	31.0	3R	1.632212091
FBgn0001297	9.0	,0.14375,0.025,0.2125,0.20625,0.10625,0.00625,0.00625,0.00625,0.0125,	24.0	,0.81875,0.91875,0.00625,0.01875,0.0125,0.03125,0.0875,0.125,0.025,0.00625,0.79375,0.025,0.0375,0.99375,0.00625,0.99375,0.86875,0.0125,0.1125,0.1125,0.0375,0.00625,0.0875,0.0125,	26.0	9.0	3R	1.632212091
FBgn0001301	20.0	,0.00625,0.0125,0.0125,0.01875,0.00625,0.0875,0.00625,0.025,0.01875,0.00625,0.00625,0.00625,0.03125,0.025,0.00625,0.01875,0.00625,0.03125,0.075,0.4125,	35.0	,0.025,0.0375,0.71875,0.91875,0.225,0.29375,0.0375,0.9625,0.85,0.0125,0.2,0.05625,0.0625,0.0375,0.00625,0.675,0.7125,0.01875,0.00625,0.51875,0.2125,0.89375,0.0375,0.11875,0.6,0.9,0.025,0.30625,0.7875,0.09375,0.00625,0.725,0.0125,0.0375,0.1875,	21.0	55.0	2L	0.7036504159999999
FBgn0001308	1.0	,0.6375,	26.0	,0.03125,0.08125,0.00625,0.78125,0.00625,0.3375,0.6625,0.33125,0.33125,0.09375,0.24375,0.99375,0.05,0.86875,0.3875,0.8,0.04375,0.4125,0.2125,0.00625,0.8,0.04375,0.05,0.21875,0.00625,0.69375,	4.0	23.0	2R	8.134813779
FBgn0001316	72.0	,0.0375,0.025,0.03125,0.00625,0.0125,0.0125,0.025,0.00625,0.04375,0.05,0.01875,0.04375,0.64375,0.01875,0.03125,0.0125,0.34375,0.0125,0.2,0.2875,0.00625,0.00625,0.01875,0.08125,0.00625,0.025,0.01875,0.03125,0.0125,0.025,0.00625,0.05625,0.95,0.9625,0.20625,0.275,0.0125,0.79375,0.00625,0.00625,0.00625,0.89375,0.00625,0.0875,0.025,0.35625,0.0125,0.35,0.00625,0.26875,0.01875,0.0125,0.0125,0.65,0.6625,0.00625,0.2375,0.1,0.025,0.0125,0.00625,0.01875,0.1,0.0125,0.0125,0.15,0.14375,0.00625,0.05,0.00625,0.025,0.0125,	80.0	,0.01875,0.84375,0.275,0.48125,0.13125,0.45625,0.13125,0.00625,0.00625,0.15,0.95625,0.03125,0.03125,0.00625,0.1625,0.5375,0.05625,0.04375,0.00625,0.26875,0.81875,0.475,0.0125,0.09375,0.00625,0.04375,0.63125,0.4375,0.275,0.89375,0.9875,0.0125,0.00625,0.00625,0.00625,0.0125,0.01875,0.00625,0.0125,0.13125,0.575,0.5625,0.175,0.2,0.45625,0.41875,0.00625,0.1875,0.4125,0.54375,0.10625,0.68125,0.675,0.075,0.10625,0.09375,0.25625,0.0125,0.25625,0.01875,0.25625,0.4125,0.0875,0.00625,0.18125,0.0375,0.81875,0.13125,0.0875,0.01875,0.00625,0.1625,0.00625,0.00625,0.0375,0.14375,0.025,0.00625,0.05,0.0125,	33.0	82.0	3L	0.41535512700000005
FBgn0001319	8.0	,0.2375,0.0125,0.05625,0.00625,0.925,0.025,0.0125,0.9625,	22.0	,0.05625,0.40625,0.0125,0.0125,0.0125,0.1125,0.1375,0.54375,0.3625,0.00625,0.5375,0.0125,0.075,0.01875,0.4625,0.05625,0.06875,0.68125,0.05625,0.00625,0.1625,0.025,	5.0	14.0	2R	1.952355307
FBgn0001320	4.0	,0.075,0.0125,0.00625,0.00625,	2.0	,0.025,0.8375,	13.0	9.0	3L	0.34612927299999996
FBgn0001321	12.0	,0.11875,0.00625,0.00625,0.01875,0.0125,0.6,0.125,0.00625,0.0625,0.03125,0.025,0.00625,	12.0	,0.925,0.00625,0.975,0.0875,0.01875,0.975,0.9125,0.9875,0.0125,0.775,0.00625,0.0125,	8.0	36.0	3R	0.326442418
FBgn0001323	10.0	,0.01875,0.0125,0.00625,0.08125,0.00625,0.05,0.04375,0.00625,0.00625,0.00625,	4.0	,0.1125,0.00625,0.00625,0.00625,	13.0	19.0	3L	0.41535512700000005
FBgn0001324	23.0	,0.00625,0.00625,0.00625,0.56875,0.0125,0.01875,0.025,0.00625,0.00625,0.0125,0.00625,0.025,0.00625,0.00625,0.025,0.00625,0.0125,0.35,0.01875,0.00625,0.74375,0.0125,0.025,	26.0	,0.0125,0.98125,0.01875,0.06875,0.0125,0.35,0.00625,0.1625,0.00625,0.05,0.03125,0.05,0.29375,0.00625,0.025,0.03125,0.03125,0.66875,0.025,0.025,0.0625,0.23125,0.03125,0.0125,0.025,0.46875,	46.0	113.0	3L	0.41535512700000005
FBgn0001325	9.0	,0.025,0.0125,0.2875,0.10625,0.3625,0.3625,0.25625,0.08125,0.0125,	7.0	,0.09375,0.7625,0.35625,0.125,0.05,0.3625,0.05,	6.0	17.0	2R	
FBgn0001330	7.0	,0.00625,0.35,0.0375,0.00625,0.00625,0.10625,0.03125,	4.0	,0.09375,0.3375,0.05,0.3625,	8.0	39.0	X	0.271252909
FBgn0001332	9.0	,0.00625,0.00625,0.65625,0.00625,0.13125,0.0125,0.00625,0.5,0.0375,	20.0	,0.0125,0.1125,0.1,0.08125,0.36875,0.00625,0.25625,0.25625,0.625,0.0625,0.125,0.25,0.71875,0.00625,0.16875,0.1375,0.65625,0.51875,0.14375,0.00625,	8.0	30.0	2R	1.73542694
FBgn0001404	0.0	,	7.0	,0.00625,0.99375,0.84375,0.99375,0.7125,0.74375,0.025,	4.0	16.0	X	3.9783760060000004
FBgn0001565	1.0	,0.025,	5.0	,0.06875,0.06875,0.86875,0.43125,0.00625,	17.0	19.0	X	1.085011638
FBgn0001612	9.0	,0.99375,0.00625,0.13125,0.11875,0.04375,0.00625,0.875,0.9375,0.69375,	16.0	,0.0125,0.00625,0.03125,0.95625,0.95625,0.96875,0.05625,0.80625,0.00625,0.21875,0.2125,0.99375,0.3625,0.725,0.29375,0.71875,	96.0	30.0	X	2.712529095
FBgn0001941	3.0	,0.00625,0.0125,0.00625,	11.0	,0.99375,0.00625,0.10625,0.00625,0.05625,0.09375,0.00625,0.04375,0.48125,0.1,0.00625,	3.0	9.0	2L	2.2282263159999998
FBgn0001942	0.0	,	5.0	,0.00625,0.0375,0.00625,0.00625,0.00625,	5.0	9.0	2L	2.2282263159999998
FBgn0001961	2.0	,0.04375,0.00625,	14.0	,0.01875,0.00625,0.00625,0.025,0.00625,0.025,0.15,0.15,0.76875,0.2375,0.225,0.225,0.20625,0.05625,	2.0	10.0	2L	2.2282263159999998
FBgn0001965	15.0	,0.875,0.00625,0.09375,0.1125,0.025,0.01875,0.03125,0.09375,0.0125,0.00625,0.00625,0.0125,0.0375,0.00625,0.00625,	46.0	,0.01875,0.0875,0.34375,0.025,0.325,0.19375,0.025,0.00625,0.4,0.225,0.025,0.00625,0.3375,0.01875,0.91875,0.08125,0.0125,0.0375,0.01875,0.00625,0.00625,0.9125,0.04375,0.5875,0.99375,0.4375,0.55625,0.74375,0.1125,0.7375,0.1125,0.0375,0.9625,0.0125,0.0375,0.0125,0.78125,0.21875,0.9625,0.00625,0.1,0.94375,0.65625,0.00625,0.03125,0.19375,	8.0	40.0	2L	2.2282263159999998
FBgn0001967	4.0	,0.9375,0.13125,0.01875,0.05,	12.0	,0.0625,0.0875,0.14375,0.95,0.0125,0.075,0.05625,0.05625,0.1125,0.1125,0.01875,0.90625,	4.0	9.0	2L	3.16642687
FBgn0001970	17.0	,0.0375,0.01875,0.05,0.00625,0.2,0.0375,0.9625,0.0125,0.0125,0.03125,0.81875,0.7875,0.08125,0.00625,0.7125,0.38125,0.0125,	33.0	,0.58125,0.00625,0.01875,0.03125,0.01875,0.05,0.15,0.00625,0.01875,0.01875,0.00625,0.0125,0.40625,0.4375,0.09375,0.19375,0.86875,0.0125,0.75625,0.46875,0.06875,0.0375,0.0375,0.00625,0.99375,0.1375,0.38125,0.00625,0.09375,0.0875,0.65625,0.11875,0.075,	9.0	20.0	2L	1.64185097
FBgn0001974	6.0	,0.00625,0.025,0.0625,0.00625,0.075,0.00625,	9.0	,0.0375,0.075,0.6875,0.03125,0.0875,0.00625,0.70625,0.0375,0.0125,	14.0	17.0	2L	1.172750693
FBgn0001977	4.0	,0.01875,0.25,0.0125,0.20625,	7.0	,0.25,0.175,0.8625,0.08125,0.19375,0.275,0.95625,	3.0	12.0	2L	1.172750693
FBgn0001978	23.0	,0.025,0.025,0.00625,0.30625,0.00625,0.00625,0.00625,0.025,0.29375,0.03125,0.00625,0.74375,0.03125,0.00625,0.0125,0.00625,0.8375,0.075,0.025,0.2,0.00625,0.0375,0.0625,	37.0	,0.0125,0.0875,0.41875,0.3875,0.04375,0.04375,0.025,0.05,0.50625,0.00625,0.44375,0.65,0.50625,0.08125,0.34375,0.34375,0.00625,0.475,0.00625,0.00625,0.00625,0.25625,0.325,0.025,0.15625,0.16875,0.025,0.7125,0.38125,0.00625,0.4,0.1875,0.00625,0.3625,0.00625,0.125,0.8875,	63.0	30.0	2L	0.938200554
FBgn0001981	5.0	,0.1,0.00625,0.0625,0.01875,0.00625,	18.0	,0.0625,0.06875,0.7125,0.8,0.0125,0.4625,0.31875,0.51875,0.23125,0.675,0.00625,0.325,0.075,0.49375,0.00625,0.54375,0.5625,0.03125,	9.0	17.0	2L	1.64185097
FBgn0001983	11.0	,0.0125,0.00625,0.00625,0.89375,0.00625,0.00625,0.0125,0.00625,0.14375,0.075,0.0125,	25.0	,0.1125,0.13125,0.13125,0.00625,0.99375,0.0125,0.8875,0.00625,0.90625,0.99375,0.00625,0.09375,0.1125,0.19375,0.0375,0.00625,0.66875,0.66875,0.56875,0.075,0.0125,0.125,0.03125,0.9625,0.00625,	6.0	15.0	2L	1.524575901
FBgn0001986	18.0	,0.7125,0.00625,0.00625,0.70625,0.08125,0.70625,0.00625,0.0125,0.0125,0.96875,0.00625,0.6625,0.03125,0.00625,0.00625,0.05625,0.00625,0.11875,	49.0	,0.0375,0.0375,0.00625,0.01875,0.20625,0.86875,0.00625,0.675,0.225,0.00625,0.0125,0.3,0.99375,0.74375,0.0125,0.00625,0.15625,0.89375,0.1,0.19375,0.45,0.1,0.0125,0.30625,0.18125,0.98125,0.01875,0.48125,0.10625,0.28125,0.5,0.09375,0.91875,0.0125,0.3875,0.20625,0.0125,0.01875,0.975,0.61875,0.24375,0.24375,0.1375,0.1,0.3625,0.0125,0.0125,0.00625,0.00625,	19.0	33.0	2L	1.055475623
